Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 160; Time: 5.346 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 25; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 160; Time: 21.5973 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 26; 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 160; Time: 25.7881 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 27; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 160; Time: 32.6187 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 28; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 160; Time: 21.8896 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 29; 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 160; Time: 27.3058 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 30; 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 160; Time: 31.2915 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 31; 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 160; Time: 39.7896 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 32; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 160; Time: 26.9505 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 33; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 160; Time: 31.6421 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 34; 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 160; Time: 37.5619 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 35; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 160; Time: 48.2867 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 36; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 160; Time: 31.8066 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 37; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 160; Time: 38.3533 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 38; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 160; Time: 44.8543 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 39; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 160; Time: 56.7466 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(3, 40; 2, 2): Max: 43; Mean: 43; Variance: 0; Size: 160; Time: 36.8669 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 4; 2, 2): Max: 9; Mean: 8.9875; Variance: 0.0123438; Size: 160; Time: 6.6563 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 158 ; iter: 0x65f120;
Z(4, 5; 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 160; Time: 8.293 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 6; 2, 2): Max: 12; Mean: 11.8625; Variance: 0.118594; Size: 160; Time: 10.1112 ms; Top5_Histogram_(relative_to_max): 0 0 0 22 138 ; iter: 0x65f120;
Z(4, 7; 2, 2): Max: 13; Mean: 12.425; Variance: 0.244375; Size: 160; Time: 8.3435 ms; Top5_Histogram_(relative_to_max): 0 0 0 92 68 ; iter: 0x65f120;
Z(4, 8; 2, 2): Max: 14; Mean: 13.925; Variance: 0.069375; Size: 160; Time: 10.2313 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 148 ; iter: 0x65f120;
Z(4, 9; 2, 2): Max: 15; Mean: 14.9938; Variance: 0.00621094; Size: 160; Time: 12.6418 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(4, 10; 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 160; Time: 17.2876 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 11; 2, 2): Max: 17; Mean: 16.9125; Variance: 0.0798437; Size: 160; Time: 11.6487 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 146 ; iter: 0x65f120;
Z(4, 12; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 160; Time: 15.2488 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 13; 2, 2): Max: 19; Mean: 18.8187; Variance: 0.148398; Size: 160; Time: 14.0933 ms; Top5_Histogram_(relative_to_max): 0 0 0 29 131 ; iter: 0x65f120;
Z(4, 14; 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 160; Time: 17.1287 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 15; 2, 2): Max: 21; Mean: 20.625; Variance: 0.234375; Size: 160; Time: 14.0289 ms; Top5_Histogram_(relative_to_max): 0 0 0 60 100 ; iter: 0x65f120;
Z(4, 16; 2, 2): Max: 22; Mean: 21.8938; Variance: 0.0949609; Size: 160; Time: 16.2628 ms; Top5_Histogram_(relative_to_max): 0 0 0 17 143 ; iter: 0x65f120;
Z(4, 17; 2, 2): Max: 23; Mean: 22.9688; Variance: 0.0302734; Size: 160; Time: 18.5688 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(4, 18; 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 160; Time: 22.6878 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 19; 2, 2): Max: 25; Mean: 24.7563; Variance: 0.184336; Size: 160; Time: 18.1752 ms; Top5_Histogram_(relative_to_max): 0 0 0 39 121 ; iter: 0x65f120;
Z(4, 20; 2, 2): Max: 26; Mean: 25.9875; Variance: 0.0123437; Size: 160; Time: 20.7729 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 158 ; iter: 0x65f120;
Z(4, 21; 2, 2): Max: 27; Mean: 26.9688; Variance: 0.0302734; Size: 160; Time: 23.8818 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(4, 22; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 160; Time: 28.5819 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 23; 2, 2): Max: 29; Mean: 28.825; Variance: 0.144375; Size: 160; Time: 22.7688 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 132 ; iter: 0x65f120;
Z(4, 24; 2, 2): Max: 30; Mean: 29.8563; Variance: 0.123086; Size: 160; Time: 25.5509 ms; Top5_Histogram_(relative_to_max): 0 0 0 23 137 ; iter: 0x65f120;
Z(4, 25; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 160; Time: 29.3072 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 26; 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 160; Time: 35.6518 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 27; 2, 2): Max: 33; Mean: 32.875; Variance: 0.109375; Size: 160; Time: 28.0072 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 140 ; iter: 0x65f120;
Z(4, 28; 2, 2): Max: 34; Mean: 33.9938; Variance: 0.00621094; Size: 160; Time: 31.0826 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(4, 29; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 160; Time: 36.177 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 30; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 160; Time: 43.2551 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 31; 2, 2): Max: 37; Mean: 36.9437; Variance: 0.0530859; Size: 160; Time: 33.8284 ms; Top5_Histogram_(relative_to_max): 0 0 0 9 151 ; iter: 0x65f120;
Z(4, 32; 2, 2): Max: 38; Mean: 37.9312; Variance: 0.0640234; Size: 160; Time: 39.0975 ms; Top5_Histogram_(relative_to_max): 0 0 0 11 149 ; iter: 0x65f120;
Z(4, 33; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 160; Time: 43.345 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 34; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 160; Time: 51.6367 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 35; 2, 2): Max: 41; Mean: 40.9562; Variance: 0.0418359; Size: 160; Time: 40.9997 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(4, 36; 2, 2): Max: 42; Mean: 41.9812; Variance: 0.0183984; Size: 160; Time: 45.4278 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 157 ; iter: 0x65f120;
Z(4, 37; 2, 2): Max: 43; Mean: 43; Variance: 0; Size: 160; Time: 50.5671 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 38; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 160; Time: 60.3416 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(4, 39; 2, 2): Max: 45; Mean: 44.9687; Variance: 0.0302734; Size: 160; Time: 48.1983 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(4, 40; 2, 2): Max: 46; Mean: 46; Variance: 0; Size: 160; Time: 52.4531 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 5; 2, 2): Max: 12; Mean: 11.9938; Variance: 0.00621094; Size: 160; Time: 8.1836 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(5, 6; 2, 2): Max: 14; Mean: 13.8687; Variance: 0.114023; Size: 160; Time: 11.2267 ms; Top5_Histogram_(relative_to_max): 0 0 0 21 139 ; iter: 0x65f120;
Z(5, 7; 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 160; Time: 9.0732 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 8; 2, 2): Max: 17; Mean: 16.4875; Variance: 0.249844; Size: 160; Time: 10.7639 ms; Top5_Histogram_(relative_to_max): 0 0 0 82 78 ; iter: 0x65f120;
Z(5, 9; 2, 2): Max: 18; Mean: 17.95; Variance: 0.0475; Size: 160; Time: 13.5399 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 152 ; iter: 0x65f120;
Z(5, 10; 2, 2): Max: 20; Mean: 19.3875; Variance: 0.274844; Size: 160; Time: 18.4329 ms; Top5_Histogram_(relative_to_max): 0 0 3 92 65 ; iter: 0x65f120;
Z(5, 11; 2, 2): Max: 21; Mean: 20.2; Variance: 0.16; Size: 160; Time: 14.1508 ms; Top5_Histogram_(relative_to_max): 0 0 0 128 32 ; iter: 0x65f120;
Z(5, 12; 2, 2): Max: 22; Mean: 21.6375; Variance: 0.231094; Size: 160; Time: 16.4427 ms; Top5_Histogram_(relative_to_max): 0 0 0 58 102 ; iter: 0x65f120;
Z(5, 13; 2, 2): Max: 23; Mean: 22.95; Variance: 0.0475; Size: 160; Time: 20.7992 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 152 ; iter: 0x65f120;
Z(5, 14; 2, 2): Max: 24; Mean: 23.9563; Variance: 0.0418359; Size: 160; Time: 28.7785 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(5, 15; 2, 2): Max: 25; Mean: 24.7625; Variance: 0.181094; Size: 160; Time: 19.2547 ms; Top5_Histogram_(relative_to_max): 0 0 0 38 122 ; iter: 0x65f120;
Z(5, 16; 2, 2): Max: 26; Mean: 25.9937; Variance: 0.00621094; Size: 160; Time: 23.0812 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(5, 17; 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 160; Time: 28.3052 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 18; 2, 2): Max: 28; Mean: 27.9812; Variance: 0.0183984; Size: 160; Time: 41.7466 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 157 ; iter: 0x65f120;
Z(5, 19; 2, 2): Max: 29; Mean: 28.9312; Variance: 0.0640234; Size: 160; Time: 25.5894 ms; Top5_Histogram_(relative_to_max): 0 0 0 11 149 ; iter: 0x65f120;
Z(5, 20; 2, 2): Max: 30; Mean: 29.9937; Variance: 0.00621094; Size: 160; Time: 30.6275 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(5, 21; 2, 2): Max: 31; Mean: 30.8563; Variance: 0.123086; Size: 160; Time: 29.5896 ms; Top5_Histogram_(relative_to_max): 0 0 0 23 137 ; iter: 0x65f120;
Z(5, 22; 2, 2): Max: 32; Mean: 31.9563; Variance: 0.0418359; Size: 160; Time: 34.8826 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(5, 23; 2, 2): Max: 33; Mean: 32.5; Variance: 0.25; Size: 160; Time: 29.5772 ms; Top5_Histogram_(relative_to_max): 0 0 0 80 80 ; iter: 0x65f120;
Z(5, 24; 2, 2): Max: 34; Mean: 33.7563; Variance: 0.184336; Size: 160; Time: 33.3148 ms; Top5_Histogram_(relative_to_max): 0 0 0 39 121 ; iter: 0x65f120;
Z(5, 25; 2, 2): Max: 35; Mean: 34.9687; Variance: 0.0302734; Size: 160; Time: 37.3298 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(5, 26; 2, 2): Max: 36; Mean: 35.9875; Variance: 0.0123438; Size: 160; Time: 50.4073 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 158 ; iter: 0x65f120;
Z(5, 27; 2, 2): Max: 37; Mean: 36.6187; Variance: 0.235898; Size: 160; Time: 36.2247 ms; Top5_Histogram_(relative_to_max): 0 0 0 61 99 ; iter: 0x65f120;
Z(5, 28; 2, 2): Max: 38; Mean: 37.875; Variance: 0.109375; Size: 160; Time: 42.2765 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 140 ; iter: 0x65f120;
Z(5, 29; 2, 2): Max: 39; Mean: 38.975; Variance: 0.024375; Size: 160; Time: 45.9575 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 156 ; iter: 0x65f120;
Z(5, 30; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 160; Time: 53.5992 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 31; 2, 2): Max: 41; Mean: 40.5125; Variance: 0.249844; Size: 160; Time: 43.672 ms; Top5_Histogram_(relative_to_max): 0 0 0 78 82 ; iter: 0x65f120;
Z(5, 32; 2, 2): Max: 42; Mean: 41.95; Variance: 0.0475; Size: 160; Time: 49.8605 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 152 ; iter: 0x65f120;
Z(5, 33; 2, 2): Max: 43; Mean: 42.9938; Variance: 0.00621094; Size: 160; Time: 54.7534 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(5, 34; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 160; Time: 63.886 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 35; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 160; Time: 50.9279 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
