Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 36; Time: 12.5261 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(4, 21; 2, 2): Max: 27; Mean: 26.5944; Variance: 0.252191; Size: 180; Time: 38.1322 ms; Top5_Histogram_(relative_to_max): 0 0 1 71 108 ; iter: 0x65f080;
Z(4, 22; 2, 2): Max: 28; Mean: 27.7722; Variance: 0.175895; Size: 180; Time: 46.748 ms; Top5_Histogram_(relative_to_max): 0 0 0 41 139 ; iter: 0x65f080;
Z(4, 23; 2, 2): Max: 29; Mean: 28.6111; Variance: 0.237654; Size: 180; Time: 70.8768 ms; Top5_Histogram_(relative_to_max): 0 0 0 70 110 ; iter: 0x65f080;
Z(4, 24; 2, 2): Max: 30; Mean: 29.8611; Variance: 0.119599; Size: 180; Time: 33.3213 ms; Top5_Histogram_(relative_to_max): 0 0 0 25 155 ; iter: 0x65f080;
Z(4, 25; 2, 2): Max: 31; Mean: 30.9111; Variance: 0.0809877; Size: 180; Time: 38.4064 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 164 ; iter: 0x65f080;
Z(4, 26; 2, 2): Max: 32; Mean: 31.9792; Variance: 0.0203993; Size: 144; Time: 47.4882 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 141 ; iter: 0x65f080;
Z(4, 27; 2, 2): Max: 33; Mean: 32.6111; Variance: 0.279321; Size: 144; Time: 27.6785 ms; Top5_Histogram_(relative_to_max): 0 1 0 53 90 ; iter: 0x65f080;
Z(4, 28; 2, 2): Max: 34; Mean: 33.8278; Variance: 0.209228; Size: 180; Time: 54.6089 ms; Top5_Histogram_(relative_to_max): 0 2 0 25 153 ; iter: 0x65f080;
Z(4, 29; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 180; Time: 53.1322 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 180 ; iter: 0x65f080;
Z(4, 30; 2, 2): Max: 36; Mean: 35.9931; Variance: 0.00689622; Size: 144; Time: 42.02 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 143 ; iter: 0x65f080;
Z(4, 31; 2, 2): Max: 37; Mean: 36.6389; Variance: 0.23071; Size: 144; Time: 31.6608 ms; Top5_Histogram_(relative_to_max): 0 0 0 52 92 ; iter: 0x65f080;
Z(4, 32; 2, 2): Max: 38; Mean: 37.7056; Variance: 0.207747; Size: 180; Time: 38.3544 ms; Top5_Histogram_(relative_to_max): 0 0 0 53 127 ; iter: 0x65f080;
Z(4, 33; 2, 2): Max: 39; Mean: 38.7722; Variance: 0.175895; Size: 180; Time: 44.3007 ms; Top5_Histogram_(relative_to_max): 0 0 0 41 139 ; iter: 0x65f080;
Z(4, 34; 2, 2): Max: 40; Mean: 39.7778; Variance: 0.17284; Size: 180; Time: 52.4393 ms; Top5_Histogram_(relative_to_max): 0 0 0 40 140 ; iter: 0x65f080;
Z(4, 35; 2, 2): Max: 41; Mean: 40.75; Variance: 0.1875; Size: 144; Time: 34.8965 ms; Top5_Histogram_(relative_to_max): 0 0 0 36 108 ; iter: 0x65f080;
Z(4, 36; 2, 2): Max: 42; Mean: 41.6667; Variance: 0.222222; Size: 180; Time: 45.2231 ms; Top5_Histogram_(relative_to_max): 0 0 0 60 120 ; iter: 0x65f080;
Z(4, 37; 2, 2): Max: 43; Mean: 42.7667; Variance: 0.178889; Size: 180; Time: 48.9784 ms; Top5_Histogram_(relative_to_max): 0 0 0 42 138 ; iter: 0x65f080;
Z(4, 38; 2, 2): Max: 44; Mean: 43.7833; Variance: 0.169722; Size: 180; Time: 55.27 ms; Top5_Histogram_(relative_to_max): 0 0 0 39 141 ; iter: 0x65f080;
Z(4, 39; 2, 2): Max: 45; Mean: 44.6333; Variance: 0.232222; Size: 180; Time: 43.9865 ms; Top5_Histogram_(relative_to_max): 0 0 0 66 114 ; iter: 0x65f080;
Z(4, 40; 2, 2): Max: 46; Mean: 45.6167; Variance: 0.236389; Size: 180; Time: 45.1773 ms; Top5_Histogram_(relative_to_max): 0 0 0 69 111 ; iter: 0x65f080;
Z(5, 5; 2, 2): Max: 12; Mean: 11.7667; Variance: 0.178889; Size: 180; Time: 17.6957 ms; Top5_Histogram_(relative_to_max): 0 0 0 42 138 ; iter: 0x65f080;
Z(5, 6; 2, 2): Max: 14; Mean: 13.6222; Variance: 0.235062; Size: 180; Time: 24.581 ms; Top5_Histogram_(relative_to_max): 0 0 0 68 112 ; iter: 0x65f080;
Z(5, 7; 2, 2): Max: 15; Mean: 14.3125; Variance: 1.21484; Size: 144; Time: 17.6724 ms; Top5_Histogram_(relative_to_max): 10 1 9 38 86 ; iter: 0x65f080;
Z(5, 8; 2, 2): Max: 17; Mean: 16.1333; Variance: 0.448889; Size: 180; Time: 18.8014 ms; Top5_Histogram_(relative_to_max): 0 2 24 102 52 ; iter: 0x65f080;
Z(5, 9; 2, 2): Max: 18; Mean: 17.5611; Variance: 0.324043; Size: 180; Time: 20.2717 ms; Top5_Histogram_(relative_to_max): 0 0 7 65 108 ; iter: 0x65f080;
Z(5, 10; 2, 2): Max: 20; Mean: 19.0278; Variance: 0.127006; Size: 180; Time: 24.8989 ms; Top5_Histogram_(relative_to_max): 0 0 9 157 14 ; iter: 0x65f080;
Z(5, 11; 2, 2): Max: 21; Mean: 19.4167; Variance: 1.32083; Size: 180; Time: 19.9307 ms; Top5_Histogram_(relative_to_max): 0 41 49 52 36 ; iter: 0x65f080;
Z(5, 12; 2, 2): Max: 22; Mean: 20.9; Variance: 0.723333; Size: 180; Time: 20.7286 ms; Top5_Histogram_(relative_to_max): 0 9 48 75 48 ; iter: 0x65f080;
Z(5, 13; 2, 2): Max: 23; Mean: 22.1889; Variance: 0.797654; Size: 180; Time: 23.4735 ms; Top5_Histogram_(relative_to_max): 0 8 34 54 84 ; iter: 0x65f080;
Z(5, 14; 2, 2): Max: 24; Mean: 23.05; Variance: 0.7475; Size: 180; Time: 27.8131 ms; Top5_Histogram_(relative_to_max): 0 10 33 75 62 ; iter: 0x65f080;
Z(5, 15; 2, 2): Max: 25; Mean: 23.9; Variance: 0.645556; Size: 180; Time: 23.5342 ms; Top5_Histogram_(relative_to_max): 0 7 47 83 43 ; iter: 0x65f080;
Z(5, 16; 2, 2): Max: 26; Mean: 25.0667; Variance: 0.584444; Size: 180; Time: 24.1461 ms; Top5_Histogram_(relative_to_max): 0 8 23 98 51 ; iter: 0x65f080;
Z(5, 17; 2, 2): Max: 27; Mean: 25.8444; Variance: 1.14247; Size: 180; Time: 27.3751 ms; Top5_Histogram_(relative_to_max): 0 35 14 75 56 ; iter: 0x65f080;
Z(5, 18; 2, 2): Max: 28; Mean: 26.9278; Variance: 1.13367; Size: 180; Time: 32.4059 ms; Top5_Histogram_(relative_to_max): 0 24 37 47 72 ; iter: 0x65f080;
Z(5, 19; 2, 2): Max: 29; Mean: 27.5611; Variance: 1.19071; Size: 180; Time: 26.736 ms; Top5_Histogram_(relative_to_max): 0 43 35 60 42 ; iter: 0x65f080;
Z(5, 20; 2, 2): Max: 30; Mean: 28.7556; Variance: 0.940247; Size: 180; Time: 27.3755 ms; Top5_Histogram_(relative_to_max): 0 25 37 75 43 ; iter: 0x65f080;
Z(5, 21; 2, 2): Max: 31; Mean: 29.3278; Variance: 1.26478; Size: 180; Time: 39.3358 ms; Top5_Histogram_(relative_to_max): 5 39 68 28 40 ; iter: 0x65f080;
Z(5, 22; 2, 2): Max: 32; Mean: 30.3389; Variance: 1.20182; Size: 180; Time: 56.806 ms; Top5_Histogram_(relative_to_max): 5 33 78 24 40 ; iter: 0x65f080;
Z(5, 23; 2, 2): Max: 33; Mean: 31.2833; Variance: 1.22528; Size: 180; Time: 29.7123 ms; Top5_Histogram_(relative_to_max): 0 56 53 35 36 ; iter: 0x65f080;
Z(5, 24; 2, 2): Max: 34; Mean: 32.3611; Variance: 1.25293; Size: 180; Time: 34.7543 ms; Top5_Histogram_(relative_to_max): 6 36 63 37 38 ; iter: 0x65f080;
Z(5, 25; 2, 2): Max: 35; Mean: 33.2944; Variance: 1.21886; Size: 180; Time: 44.5538 ms; Top5_Histogram_(relative_to_max): 8 30 80 25 37 ; iter: 0x65f080;
Z(5, 26; 2, 2): Max: 36; Mean: 34.4389; Variance: 1.32404; Size: 180; Time: 112.157 ms; Top5_Histogram_(relative_to_max): 5 29 81 12 53 ; iter: 0x65f080;
Z(5, 27; 2, 2): Max: 37; Mean: 35.5167; Variance: 0.916389; Size: 180; Time: 33.3974 ms; Top5_Histogram_(relative_to_max): 1 20 81 41 37 ; iter: 0x65f080;
Z(5, 28; 2, 2): Max: 38; Mean: 36.4778; Variance: 0.993951; Size: 180; Time: 45.5267 ms; Top5_Histogram_(relative_to_max): 1 25 80 35 39 ; iter: 0x65f080;
Z(5, 29; 2, 2): Max: 39; Mean: 37.5444; Variance: 1.09247; Size: 180; Time: 70.1628 ms; Top5_Histogram_(relative_to_max): 2 23 77 31 47 ; iter: 0x65f080;
Z(5, 30; 2, 2): Max: 40; Mean: 39.1278; Variance: 1.06701; Size: 180; Time: 225.667 ms; Top5_Histogram_(relative_to_max): 0 11 53 18 98 ; iter: 0x65f080;
Z(5, 31; 2, 2): Max: 41; Mean: 39.4056; Variance: 1.07441; Size: 180; Time: 37.9387 ms; Top5_Histogram_(relative_to_max): 2 33 71 38 36 ; iter: 0x65f080;
Z(5, 32; 2, 2): Max: 42; Mean: 40.7611; Variance: 1.00404; Size: 180; Time: 96.3076 ms; Top5_Histogram_(relative_to_max): 0 18 63 43 56 ; iter: 0x65f080;
Z(5, 33; 2, 2): Max: 43; Mean: 41.9; Variance: 1.15667; Size: 180; Time: 118.515 ms; Top5_Histogram_(relative_to_max): 0 18 60 24 78 ; iter: 0x65f080;
