Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 36; Time: 14.3533 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 15; 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 36; Time: 15.1396 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 16; 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 36; Time: 15.1759 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 17; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 36; Time: 15.5959 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 18; 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 36; Time: 15.3512 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 19; 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 36; Time: 15.8059 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 20; 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 36; Time: 16.0162 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 21; 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 36; Time: 16.3183 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 22; 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 36; Time: 15.9455 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 23; 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 36; Time: 16.216 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 24; 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 36; Time: 16.9179 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 25; 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 36; Time: 17.7491 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 26; 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 36; Time: 17.0192 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 27; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 36; Time: 17.2065 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 28; 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 36; Time: 17.447 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 29; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 36; Time: 17.9506 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 30; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 36; Time: 17.6268 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 31; 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 36; Time: 18.3461 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 32; 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 36; Time: 18.6471 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 33; 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 36; Time: 19.6174 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 34; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 36; Time: 18.9137 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 35; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 36; Time: 19.0808 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 36; 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 36; Time: 19.9962 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 37; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 36; Time: 20.5933 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 38; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 36; Time: 19.7956 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 39; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 36; Time: 19.9204 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(2, 40; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 36; Time: 20.7616 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 36 ; iter: 0x65f080;
Z(3, 3; 2, 2): Max: 6; Mean: 5.87037; Variance: 0.112826; Size: 108; Time: 15.3415 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 94 ; iter: 0x65f080;
Z(3, 4; 2, 2): Max: 7; Mean: 6.18519; Variance: 0.150892; Size: 108; Time: 14.9842 ms; Top5_Histogram_(relative_to_max): 0 0 0 88 20 ; iter: 0x65f080;
Z(3, 5; 2, 2): Max: 8; Mean: 7.5463; Variance: 0.247857; Size: 108; Time: 15.5323 ms; Top5_Histogram_(relative_to_max): 0 0 0 49 59 ; iter: 0x65f080;
Z(3, 6; 2, 2): Max: 9; Mean: 8.7037; Variance: 0.208505; Size: 108; Time: 16.2364 ms; Top5_Histogram_(relative_to_max): 0 0 0 32 76 ; iter: 0x65f080;
Z(3, 7; 2, 2): Max: 10; Mean: 9.91667; Variance: 0.0763889; Size: 108; Time: 17.9882 ms; Top5_Histogram_(relative_to_max): 0 0 0 9 99 ; iter: 0x65f080;
Z(3, 8; 2, 2): Max: 11; Mean: 10.1481; Variance: 0.1262; Size: 108; Time: 17.183 ms; Top5_Histogram_(relative_to_max): 0 0 0 92 16 ; iter: 0x65f080;
Z(3, 9; 2, 2): Max: 12; Mean: 11.4259; Variance: 0.244513; Size: 108; Time: 17.6936 ms; Top5_Histogram_(relative_to_max): 0 0 0 62 46 ; iter: 0x65f080;
Z(3, 10; 2, 2): Max: 13; Mean: 12.5741; Variance: 0.244513; Size: 108; Time: 18.6421 ms; Top5_Histogram_(relative_to_max): 0 0 0 46 62 ; iter: 0x65f080;
Z(3, 11; 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 108; Time: 25.2659 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 108 ; iter: 0x65f080;
Z(3, 12; 2, 2): Max: 15; Mean: 14.3519; Variance: 0.228052; Size: 108; Time: 19.4984 ms; Top5_Histogram_(relative_to_max): 0 0 0 70 38 ; iter: 0x65f080;
Z(3, 13; 2, 2): Max: 16; Mean: 15.8333; Variance: 0.138889; Size: 108; Time: 20.4327 ms; Top5_Histogram_(relative_to_max): 0 0 0 18 90 ; iter: 0x65f080;
Z(3, 14; 2, 2): Max: 17; Mean: 16.8889; Variance: 0.0987654; Size: 108; Time: 21.6244 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 96 ; iter: 0x65f080;
Z(3, 15; 2, 2): Max: 18; Mean: 17.963; Variance: 0.0356653; Size: 108; Time: 23.0591 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 104 ; iter: 0x65f080;
Z(3, 16; 2, 2): Max: 19; Mean: 18.2963; Variance: 0.208505; Size: 108; Time: 20.8613 ms; Top5_Histogram_(relative_to_max): 0 0 0 76 32 ; iter: 0x65f080;
Z(3, 17; 2, 2): Max: 20; Mean: 19.4907; Variance: 0.249914; Size: 108; Time: 22.1919 ms; Top5_Histogram_(relative_to_max): 0 0 0 55 53 ; iter: 0x65f080;
Z(3, 18; 2, 2): Max: 21; Mean: 20.6111; Variance: 0.237654; Size: 108; Time: 24.2113 ms; Top5_Histogram_(relative_to_max): 0 0 0 42 66 ; iter: 0x65f080;
Z(3, 19; 2, 2): Max: 22; Mean: 21.75; Variance: 0.1875; Size: 108; Time: 26.6008 ms; Top5_Histogram_(relative_to_max): 0 0 0 27 81 ; iter: 0x65f080;
Z(3, 20; 2, 2): Max: 23; Mean: 22.2593; Variance: 0.192044; Size: 108; Time: 23.6832 ms; Top5_Histogram_(relative_to_max): 0 0 0 80 28 ; iter: 0x65f080;
Z(3, 21; 2, 2): Max: 24; Mean: 23.4167; Variance: 0.243056; Size: 108; Time: 25.0096 ms; Top5_Histogram_(relative_to_max): 0 0 0 63 45 ; iter: 0x65f080;
Z(3, 22; 2, 2): Max: 25; Mean: 24.5; Variance: 0.25; Size: 108; Time: 26.7724 ms; Top5_Histogram_(relative_to_max): 0 0 0 54 54 ; iter: 0x65f080;
Z(3, 23; 2, 2): Max: 26; Mean: 25.5833; Variance: 0.243056; Size: 108; Time: 28.8863 ms; Top5_Histogram_(relative_to_max): 0 0 0 45 63 ; iter: 0x65f080;
Z(3, 24; 2, 2): Max: 27; Mean: 26.1667; Variance: 0.138889; Size: 108; Time: 26.4887 ms; Top5_Histogram_(relative_to_max): 0 0 0 90 18 ; iter: 0x65f080;
Z(3, 25; 2, 2): Max: 28; Mean: 27.3796; Variance: 0.235511; Size: 108; Time: 27.7603 ms; Top5_Histogram_(relative_to_max): 0 0 0 67 41 ; iter: 0x65f080;
Z(3, 26; 2, 2): Max: 29; Mean: 28.4167; Variance: 0.243056; Size: 108; Time: 29.3413 ms; Top5_Histogram_(relative_to_max): 0 0 0 63 45 ; iter: 0x65f080;
Z(3, 27; 2, 2): Max: 30; Mean: 29.5093; Variance: 0.249914; Size: 108; Time: 32.4685 ms; Top5_Histogram_(relative_to_max): 0 0 0 53 55 ; iter: 0x65f080;
Z(3, 28; 2, 2): Max: 31; Mean: 30.2407; Variance: 0.182785; Size: 108; Time: 29.0166 ms; Top5_Histogram_(relative_to_max): 0 0 0 82 26 ; iter: 0x65f080;
Z(3, 29; 2, 2): Max: 32; Mean: 31.3241; Variance: 0.21905; Size: 108; Time: 30.5628 ms; Top5_Histogram_(relative_to_max): 0 0 0 73 35 ; iter: 0x65f080;
Z(3, 30; 2, 2): Max: 33; Mean: 32.3796; Variance: 0.235511; Size: 108; Time: 33.1556 ms; Top5_Histogram_(relative_to_max): 0 0 0 67 41 ; iter: 0x65f080;
Z(3, 31; 2, 2): Max: 34; Mean: 33.4537; Variance: 0.247857; Size: 108; Time: 36.1364 ms; Top5_Histogram_(relative_to_max): 0 0 0 59 49 ; iter: 0x65f080;
Z(3, 32; 2, 2): Max: 35; Mean: 34.213; Variance: 0.16761; Size: 108; Time: 32.4508 ms; Top5_Histogram_(relative_to_max): 0 0 0 85 23 ; iter: 0x65f080;
Z(3, 33; 2, 2): Max: 36; Mean: 35.3611; Variance: 0.23071; Size: 108; Time: 34.788 ms; Top5_Histogram_(relative_to_max): 0 0 0 69 39 ; iter: 0x65f080;
Z(3, 34; 2, 2): Max: 37; Mean: 36.3796; Variance: 0.235511; Size: 108; Time: 37.3366 ms; Top5_Histogram_(relative_to_max): 0 0 0 67 41 ; iter: 0x65f080;
Z(3, 35; 2, 2): Max: 38; Mean: 37.463; Variance: 0.248628; Size: 108; Time: 42.4893 ms; Top5_Histogram_(relative_to_max): 0 0 0 58 50 ; iter: 0x65f080;
Z(3, 36; 2, 2): Max: 39; Mean: 38.1852; Variance: 0.150892; Size: 108; Time: 37.1002 ms; Top5_Histogram_(relative_to_max): 0 0 0 88 20 ; iter: 0x65f080;
Z(3, 37; 2, 2): Max: 40; Mean: 39.3333; Variance: 0.222222; Size: 108; Time: 38.9411 ms; Top5_Histogram_(relative_to_max): 0 0 0 72 36 ; iter: 0x65f080;
Z(3, 38; 2, 2): Max: 41; Mean: 40.3704; Variance: 0.233196; Size: 108; Time: 41.5796 ms; Top5_Histogram_(relative_to_max): 0 0 0 68 40 ; iter: 0x65f080;
Z(3, 39; 2, 2): Max: 42; Mean: 41.4259; Variance: 0.244513; Size: 108; Time: 45.6278 ms; Top5_Histogram_(relative_to_max): 0 0 0 62 46 ; iter: 0x65f080;
Z(3, 40; 2, 2): Max: 43; Mean: 42.1759; Variance: 0.144976; Size: 108; Time: 42.1525 ms; Top5_Histogram_(relative_to_max): 0 0 0 89 19 ; iter: 0x65f080;
Z(4, 4; 2, 2): Max: 9; Mean: 8.63194; Variance: 0.37148; Size: 144; Time: 17.4716 ms; Top5_Histogram_(relative_to_max): 0 0 10 33 101 ; iter: 0x65f080;
Z(4, 5; 2, 2): Max: 10; Mean: 9.86806; Variance: 0.128424; Size: 144; Time: 18.5936 ms; Top5_Histogram_(relative_to_max): 0 0 1 17 126 ; iter: 0x65f080;
Z(4, 6; 2, 2): Max: 12; Mean: 11.3681; Variance: 0.24648; Size: 144; Time: 20.7541 ms; Top5_Histogram_(relative_to_max): 0 0 1 89 54 ; iter: 0x65f080;
Z(4, 7; 2, 2): Max: 13; Mean: 11.3819; Variance: 0.874952; Size: 144; Time: 18.7836 ms; Top5_Histogram_(relative_to_max): 0 39 18 80 7 ; iter: 0x65f080;
Z(4, 8; 2, 2): Max: 14; Mean: 12.9583; Variance: 0.553819; Size: 144; Time: 20.2863 ms; Top5_Histogram_(relative_to_max): 0 11 10 97 26 ; iter: 0x65f080;
Z(4, 9; 2, 2): Max: 15; Mean: 14.1597; Variance: 0.2731; Size: 144; Time: 37.6199 ms; Top5_Histogram_(relative_to_max): 0 3 1 110 30 ; iter: 0x65f080;
Z(4, 10; 2, 2): Max: 16; Mean: 15.4028; Variance: 0.323881; Size: 144; Time: 27.3447 ms; Top5_Histogram_(relative_to_max): 0 1 3 77 63 ; iter: 0x65f080;
Z(4, 11; 2, 2): Max: 17; Mean: 15.3542; Variance: 0.950955; Size: 144; Time: 22.4342 ms; Top5_Histogram_(relative_to_max): 0 43 16 76 9 ; iter: 0x65f080;
Z(4, 12; 2, 2): Max: 18; Mean: 16.9097; Variance: 0.707128; Size: 144; Time: 24.0532 ms; Top5_Histogram_(relative_to_max): 0 17 7 92 28 ; iter: 0x65f080;
Z(4, 13; 2, 2): Max: 19; Mean: 17.6042; Variance: 0.266927; Size: 144; Time: 28.263 ms; Top5_Histogram_(relative_to_max): 0 1 56 86 1 ; iter: 0x65f080;
Z(4, 14; 2, 2): Max: 20; Mean: 18.5139; Variance: 0.305363; Size: 144; Time: 35.6183 ms; Top5_Histogram_(relative_to_max): 0 0 74 66 4 ; iter: 0x65f080;
Z(4, 15; 2, 2): Max: 21; Mean: 19.3958; Variance: 0.989149; Size: 144; Time: 28.9498 ms; Top5_Histogram_(relative_to_max): 0 45 6 84 9 ; iter: 0x65f080;
Z(4, 16; 2, 2): Max: 22; Mean: 20.9444; Variance: 0.524691; Size: 144; Time: 35.743 ms; Top5_Histogram_(relative_to_max): 0 0 42 68 34 ; iter: 0x65f080;
Z(4, 17; 2, 2): Max: 23; Mean: 22.2222; Variance: 0.617284; Size: 144; Time: 39.8785 ms; Top5_Histogram_(relative_to_max): 0 0 32 48 64 ; iter: 0x65f080;
Z(4, 18; 2, 2): Max: 24; Mean: 23.5694; Variance: 0.411844; Size: 144; Time: 43.2736 ms; Top5_Histogram_(relative_to_max): 0 0 12 38 94 ; iter: 0x65f080;
Z(4, 19; 2, 2): Max: 25; Mean: 23.3611; Variance: 0.939043; Size: 144; Time: 29.5306 ms; Top5_Histogram_(relative_to_max): 0 47 2 91 4 ; iter: 0x65f080;
Z(4, 20; 2, 2): Max: 26; Mean: 25.625; Variance: 0.289931; Size: 144; Time: 41.9587 ms; Top5_Histogram_(relative_to_max): 0 0 4 46 94 ; iter: 0x65f080;
Z(4, 21; 2, 2): Max: 27; Mean: 26.6111; Variance: 0.251543; Size: 144; Time: 95.2707 ms; Top5_Histogram_(relative_to_max): 0 0 1 54 89 ; iter: 0x65f080;
Z(4, 22; 2, 2): Max: 28; Mean: 27.7569; Variance: 0.225646; Size: 144; Time: 112.381 ms; Top5_Histogram_(relative_to_max): 0 0 3 29 112 ; iter: 0x65f080;
Z(4, 23; 2, 2): Max: 29; Mean: 27.5833; Variance: 1.84028; Size: 144; Time: 63.2372 ms; Top5_Histogram_(relative_to_max): 0 58 1 28 57 ; iter: 0x65f080;
Z(4, 24; 2, 2): Max: 30; Mean: 29.6667; Variance: 0.263889; Size: 144; Time: 44.2941 ms; Top5_Histogram_(relative_to_max): 0 1 0 45 98 ; iter: 0x65f080;
Z(4, 25; 2, 2): Max: 31; Mean: 30.875; Variance: 0.109375; Size: 144; Time: 48.7934 ms; Top5_Histogram_(relative_to_max): 0 0 0 18 126 ; iter: 0x65f080;
Z(4, 26; 2, 2): Max: 32; Mean: 31.9861; Variance: 0.013696; Size: 144; Time: 104.032 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 142 ; iter: 0x65f080;
Z(4, 27; 2, 2): Max: 33; Mean: 31.3125; Variance: 1.38151; Size: 144; Time: 40.7895 ms; Top5_Histogram_(relative_to_max): 0 61 0 60 23 ; iter: 0x65f080;
Z(4, 28; 2, 2): Max: 34; Mean: 33.5278; Variance: 0.457562; Size: 144; Time: 53.3817 ms; Top5_Histogram_(relative_to_max): 0 5 0 53 86 ; iter: 0x65f080;
Z(4, 29; 2, 2): Max: 35; Mean: 34.7778; Variance: 0.17284; Size: 144; Time: 54.1367 ms; Top5_Histogram_(relative_to_max): 0 0 0 32 112 ; iter: 0x65f080;
Z(4, 30; 2, 2): Max: 36; Mean: 35.8333; Variance: 0.138889; Size: 144; Time: 122.86 ms; Top5_Histogram_(relative_to_max): 0 0 0 24 120 ; iter: 0x65f080;
Z(4, 31; 2, 2): Max: 37; Mean: 35.3958; Variance: 1.55859; Size: 144; Time: 51.9486 ms; Top5_Histogram_(relative_to_max): 0 60 2 47 35 ; iter: 0x65f080;
Z(4, 32; 2, 2): Max: 38; Mean: 37.2986; Variance: 0.876109; Size: 144; Time: 73.1548 ms; Top5_Histogram_(relative_to_max): 0 16 0 53 75 ; iter: 0x65f080;
Z(4, 33; 2, 2): Max: 39; Mean: 38.7431; Variance: 0.232591; Size: 144; Time: 60.9081 ms; Top5_Histogram_(relative_to_max): 0 1 0 34 109 ; iter: 0x65f080;
Z(4, 34; 2, 2): Max: 40; Mean: 39.875; Variance: 0.151042; Size: 144; Time: 64.9371 ms; Top5_Histogram_(relative_to_max): 0 1 0 15 128 ; iter: 0x65f080;
Z(4, 35; 2, 2): Max: 41; Mean: 39.3819; Variance: 1.49995; Size: 144; Time: 52.5403 ms; Top5_Histogram_(relative_to_max): 0 60 0 53 31 ; iter: 0x65f080;
Z(4, 36; 2, 2): Max: 42; Mean: 41.0833; Variance: 0.993056; Size: 144; Time: 56.8427 ms; Top5_Histogram_(relative_to_max): 0 22 0 66 56 ; iter: 0x65f080;
Z(4, 37; 2, 2): Max: 43; Mean: 42.3333; Variance: 0.638889; Size: 144; Time: 62.6342 ms; Top5_Histogram_(relative_to_max): 0 10 0 66 68 ; iter: 0x65f080;
Z(4, 38; 2, 2): Max: 44; Mean: 43.6389; Variance: 0.23071; Size: 144; Time: 69.8732 ms; Top5_Histogram_(relative_to_max): 0 0 0 52 92 ; iter: 0x65f080;
Z(4, 39; 2, 2): Max: 45; Mean: 43.2778; Variance: 1.56173; Size: 144; Time: 59.6691 ms; Top5_Histogram_(relative_to_max): 0 67 1 45 31 ; iter: 0x65f080;
Z(4, 40; 2, 2): Max: 46; Mean: 45; Variance: 1.20833; Size: 144; Time: 64.1348 ms; Top5_Histogram_(relative_to_max): 0 29 0 57 58 ; iter: 0x65f080;
Z(5, 5; 2, 2): Max: 12; Mean: 11.7889; Variance: 0.166543; Size: 180; Time: 20.0657 ms; Top5_Histogram_(relative_to_max): 0 0 0 38 142 ; iter: 0x65f080;
Z(5, 6; 2, 2): Max: 14; Mean: 13.5389; Variance: 0.281821; Size: 180; Time: 22.6726 ms; Top5_Histogram_(relative_to_max): 0 0 3 77 100 ; iter: 0x65f080;
Z(5, 7; 2, 2): Max: 15; Mean: 13.9167; Variance: 1.34306; Size: 180; Time: 19.6352 ms; Top5_Histogram_(relative_to_max): 14 4 33 61 68 ; iter: 0x65f080;
Z(5, 8; 2, 2): Max: 17; Mean: 15.7944; Variance: 0.596636; Size: 180; Time: 22.1558 ms; Top5_Histogram_(relative_to_max): 0 8 52 89 31 ; iter: 0x65f080;
Z(5, 9; 2, 2): Max: 18; Mean: 17.3333; Variance: 0.5; Size: 180; Time: 24.5932 ms; Top5_Histogram_(relative_to_max): 0 0 25 70 85 ; iter: 0x65f080;
Z(5, 10; 2, 2): Max: 20; Mean: 18.8333; Variance: 0.35; Size: 180; Time: 29.432 ms; Top5_Histogram_(relative_to_max): 0 3 40 121 16 ; iter: 0x65f080;
Z(5, 11; 2, 2): Max: 20; Mean: 18.6722; Variance: 1.62034; Size: 180; Time: 24.5221 ms; Top5_Histogram_(relative_to_max): 0 12 59 40 60 ; iter: 0x65f080;
Z(5, 12; 2, 2): Max: 22; Mean: 20.4056; Variance: 0.652191; Size: 180; Time: 27.42 ms; Top5_Histogram_(relative_to_max): 1 29 51 94 5 ; iter: 0x65f080;
Z(5, 13; 2, 2): Max: 23; Mean: 21.8722; Variance: 0.578117; Size: 180; Time: 30.5665 ms; Top5_Histogram_(relative_to_max): 0 13 26 112 29 ; iter: 0x65f080;
Z(5, 14; 2, 2): Max: 24; Mean: 23.0556; Variance: 0.452469; Size: 180; Time: 38.0191 ms; Top5_Histogram_(relative_to_max): 0 7 15 119 39 ; iter: 0x65f080;
Z(5, 15; 2, 2): Max: 24; Mean: 22.5611; Variance: 1.74627; Size: 180; Time: 29.6676 ms; Top5_Histogram_(relative_to_max): 1 7 67 40 53 ; iter: 0x65f080;
Z(5, 16; 2, 2): Max: 26; Mean: 24.5944; Variance: 0.774414; Size: 180; Time: 33.3784 ms; Top5_Histogram_(relative_to_max): 0 30 31 101 18 ; iter: 0x65f080;
Z(5, 17; 2, 2): Max: 27; Mean: 25.7; Variance: 0.765556; Size: 180; Time: 39.6751 ms; Top5_Histogram_(relative_to_max): 0 23 35 95 27 ; iter: 0x65f080;
Z(5, 18; 2, 2): Max: 28; Mean: 26.8611; Variance: 0.519599; Size: 180; Time: 46.5265 ms; Top5_Histogram_(relative_to_max): 0 7 40 104 29 ; iter: 0x65f080;
Z(5, 19; 2, 2): Max: 29; Mean: 26.5111; Variance: 2.06099; Size: 180; Time: 35.9235 ms; Top5_Histogram_(relative_to_max): 10 78 15 60 3 ; iter: 0x65f080;
Z(5, 20; 2, 2): Max: 30; Mean: 28.6056; Variance: 1.29441; Size: 180; Time: 40.5981 ms; Top5_Histogram_(relative_to_max): 1 30 25 89 32 ; iter: 0x65f080;
Z(5, 21; 2, 2): Max: 31; Mean: 28.3833; Variance: 1.41417; Size: 180; Time: 58.7489 ms; Top5_Histogram_(relative_to_max): 42 47 45 37 2 ; iter: 0x65f080;
Z(5, 22; 2, 2): Max: 32; Mean: 29.5278; Variance: 1.40478; Size: 180; Time: 108.657 ms; Top5_Histogram_(relative_to_max): 37 56 54 16 16 ; iter: 0x65f080;
Z(5, 23; 2, 2): Max: 32; Mean: 29.9889; Variance: 2.16654; Size: 180; Time: 43.4116 ms; Top5_Histogram_(relative_to_max): 36 2 76 20 38 ; iter: 0x65f080;
Z(5, 24; 2, 2): Max: 34; Mean: 31.65; Variance: 1.20528; Size: 180; Time: 70.4711 ms; Top5_Histogram_(relative_to_max): 22 74 40 33 11 ; iter: 0x65f080;
Z(5, 25; 2, 2): Max: 35; Mean: 32.7083; Variance: 1.69271; Size: 144; Time: 81.9515 ms; Top5_Histogram_(relative_to_max): 33 34 35 26 16 ; iter: 0x65f080;
Z(5, 26; 2, 2): Max: 36; Mean: 33.8819; Variance: 1.72912; Size: 144; Time: 149.542 ms; Top5_Histogram_(relative_to_max): 21 43 40 12 28 ; iter: 0x65f080;
Z(5, 27; 2, 2): Max: 37; Mean: 35.0667; Variance: 2.41778; Size: 180; Time: 188.082 ms; Top5_Histogram_(relative_to_max): 3 39 50 41 34 ; iter: 0x65f080;
Z(5, 28; 2, 2): Max: 38; Mean: 36.8722; Variance: 1.14478; Size: 180; Time: 204.314 ms; Top5_Histogram_(relative_to_max): 1 20 50 39 70 ; iter: 0x65f080;
Z(5, 29; 2, 2): Max: 39; Mean: 37.75; Variance: 1.3875; Size: 180; Time: 108.006 ms; Top5_Histogram_(relative_to_max): 8 15 60 28 69 ; iter: 0x65f080;
Z(5, 30; 2, 2): Max: 40; Mean: 39.2083; Variance: 1.12326; Size: 144; Time: 172.006 ms; Top5_Histogram_(relative_to_max): 2 8 33 16 85 ; iter: 0x65f080;
Z(5, 31; 2, 2): Max: 41; Mean: 39.0333; Variance: 2.61; Size: 180; Time: 257.731 ms; Top5_Histogram_(relative_to_max): 1 53 31 45 36 ; iter: 0x65f080;
Z(5, 32; 2, 2): Max: 42; Mean: 40.8556; Variance: 1.30136; Size: 180; Time: 435.255 ms; Top5_Histogram_(relative_to_max): 2 29 33 45 71 ; iter: 0x65f080;
Z(5, 33; 2, 2): Max: 43; Mean: 42.0833; Variance: 1.06528; Size: 180; Time: 249.127 ms; Top5_Histogram_(relative_to_max): 0 16 41 35 88 ; iter: 0x65f080;
