Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 4; Time: 7.709 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 4 ; iter: 0x65f080;
Z(5, 39; 2, 2): Max: 49; Mean: 49; Variance: 0; Size: 8; Time: 7.7612 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 40; 2, 2): Max: 50; Mean: 49.875; Variance: 0.109375; Size: 8; Time: 9.1393 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 6; 2, 2): Max: 16; Mean: 15.75; Variance: 0.1875; Size: 8; Time: 8.3395 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(6, 7; 2, 2): Max: 18; Mean: 17.625; Variance: 0.234375; Size: 8; Time: 8.2759 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 8; 2, 2): Max: 19; Mean: 18.875; Variance: 0.109375; Size: 8; Time: 7.7082 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 9; 2, 2): Max: 21; Mean: 20.25; Variance: 0.1875; Size: 8; Time: 7.5369 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 2 ; iter: 0x65f080;
Z(6, 10; 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 8; Time: 7.4487 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 11; 2, 2): Max: 24; Mean: 23.625; Variance: 0.234375; Size: 8; Time: 7.6367 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 12; 2, 2): Max: 25; Mean: 24.625; Variance: 0.234375; Size: 8; Time: 7.4732 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 13; 2, 2): Max: 27; Mean: 26.125; Variance: 0.109375; Size: 8; Time: 7.7515 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 1 ; iter: 0x65f080;
Z(6, 14; 2, 2): Max: 28; Mean: 27.625; Variance: 0.234375; Size: 8; Time: 7.722 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 15; 2, 2): Max: 30; Mean: 29; Variance: 0.25; Size: 8; Time: 7.9342 ms; Top5_Histogram_(relative_to_max): 0 0 1 6 1 ; iter: 0x65f080;
Z(6, 16; 2, 2): Max: 31; Mean: 30.625; Variance: 0.234375; Size: 8; Time: 7.5705 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 17; 2, 2): Max: 32; Mean: 31.625; Variance: 0.234375; Size: 8; Time: 7.5606 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 18; 2, 2): Max: 33; Mean: 32.875; Variance: 0.109375; Size: 8; Time: 7.8199 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 19; 2, 2): Max: 34; Mean: 33.75; Variance: 0.1875; Size: 8; Time: 8.3031 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(6, 20; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 8; Time: 7.6417 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 21; 2, 2): Max: 36; Mean: 35.875; Variance: 0.109375; Size: 8; Time: 7.7426 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 22; 2, 2): Max: 37; Mean: 36.875; Variance: 0.109375; Size: 8; Time: 7.9727 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 23; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 8; Time: 8.5937 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 24; 2, 2): Max: 39; Mean: 38.5; Variance: 0.25; Size: 8; Time: 7.8074 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(6, 25; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 8; Time: 7.9392 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 26; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 8; Time: 8.2832 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 27; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 8; Time: 9.3487 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 28; 2, 2): Max: 43; Mean: 43; Variance: 0; Size: 8; Time: 7.8292 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 29; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 8; Time: 8.1273 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 30; 2, 2): Max: 45; Mean: 45; Variance: 0; Size: 8; Time: 8.7381 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(6, 31; 2, 2): Max: 46; Mean: 45.875; Variance: 0.109375; Size: 8; Time: 8.4202 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 32; 2, 2): Max: 47; Mean: 46.5; Variance: 0.25; Size: 8; Time: 7.7618 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(6, 33; 2, 2): Max: 48; Mean: 47.75; Variance: 0.1875; Size: 8; Time: 7.8279 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(6, 34; 2, 2): Max: 49; Mean: 48.875; Variance: 0.109375; Size: 8; Time: 8.0357 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 35; 2, 2): Max: 50; Mean: 49.625; Variance: 0.234375; Size: 8; Time: 8.9408 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 36; 2, 2): Max: 51; Mean: 50.75; Variance: 0.1875; Size: 8; Time: 8.9247 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(6, 37; 2, 2): Max: 52; Mean: 51.625; Variance: 0.234375; Size: 8; Time: 8.0027 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(6, 38; 2, 2): Max: 53; Mean: 52.875; Variance: 0.109375; Size: 8; Time: 8.1297 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 39; 2, 2): Max: 54; Mean: 53.875; Variance: 0.109375; Size: 8; Time: 8.6481 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(6, 40; 2, 2): Max: 55; Mean: 54.5; Variance: 0.25; Size: 8; Time: 7.9148 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(7, 7; 2, 2): Max: 21; Mean: 20.5; Variance: 0.75; Size: 8; Time: 7.3141 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 6 ; iter: 0x65f080;
Z(7, 8; 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 8; Time: 7.4586 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 9; 2, 2): Max: 24; Mean: 23.875; Variance: 0.109375; Size: 8; Time: 7.7712 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 10; 2, 2): Max: 25; Mean: 24.875; Variance: 0.109375; Size: 8; Time: 7.3357 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 11; 2, 2): Max: 27; Mean: 26.25; Variance: 0.1875; Size: 8; Time: 7.3719 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 2 ; iter: 0x65f080;
Z(7, 12; 2, 2): Max: 28; Mean: 27.75; Variance: 0.1875; Size: 8; Time: 7.4871 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(7, 13; 2, 2): Max: 30; Mean: 29.25; Variance: 0.4375; Size: 8; Time: 7.7102 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(7, 14; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 8; Time: 7.3688 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 15; 2, 2): Max: 33; Mean: 32.125; Variance: 0.109375; Size: 8; Time: 7.5408 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 1 ; iter: 0x65f080;
Z(7, 16; 2, 2): Max: 34; Mean: 33.625; Variance: 0.234375; Size: 8; Time: 8.1108 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(7, 17; 2, 2): Max: 36; Mean: 35.375; Variance: 0.234375; Size: 8; Time: 8.0944 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(7, 18; 2, 2): Max: 37; Mean: 36.875; Variance: 0.109375; Size: 8; Time: 7.5168 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 19; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 8; Time: 7.7256 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 20; 2, 2): Max: 40; Mean: 39.375; Variance: 0.484375; Size: 8; Time: 7.8997 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(7, 21; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 8; Time: 8.2803 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 22; 2, 2): Max: 43; Mean: 42.375; Variance: 0.484375; Size: 8; Time: 7.9038 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(7, 23; 2, 2): Max: 44; Mean: 43.25; Variance: 0.1875; Size: 8; Time: 8.0654 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 2 ; iter: 0x65f080;
Z(7, 24; 2, 2): Max: 45; Mean: 44.75; Variance: 0.1875; Size: 8; Time: 8.5662 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(7, 25; 2, 2): Max: 46; Mean: 45.5; Variance: 0.25; Size: 8; Time: 9.0125 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(7, 26; 2, 2): Max: 47; Mean: 46.5; Variance: 0.25; Size: 8; Time: 7.9203 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(7, 27; 2, 2): Max: 48; Mean: 47.375; Variance: 0.234375; Size: 8; Time: 7.9988 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(7, 28; 2, 2): Max: 49; Mean: 48.875; Variance: 0.109375; Size: 8; Time: 8.269 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 29; 2, 2): Max: 50; Mean: 49.625; Variance: 0.234375; Size: 8; Time: 9.0464 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(7, 30; 2, 2): Max: 51; Mean: 51; Variance: 0; Size: 8; Time: 8.041 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 31; 2, 2): Max: 52; Mean: 52; Variance: 0; Size: 8; Time: 9.3093 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(7, 32; 2, 2): Max: 53; Mean: 52.75; Variance: 0.1875; Size: 8; Time: 9.492 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(7, 33; 2, 2): Max: 54; Mean: 53.875; Variance: 0.109375; Size: 8; Time: 10.265 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 34; 2, 2): Max: 55; Mean: 54.5; Variance: 0.25; Size: 8; Time: 8.0674 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(7, 35; 2, 2): Max: 56; Mean: 55.875; Variance: 0.109375; Size: 8; Time: 8.3952 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 36; 2, 2): Max: 57; Mean: 56.625; Variance: 0.234375; Size: 8; Time: 9.0897 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(7, 37; 2, 2): Max: 58; Mean: 57.875; Variance: 0.109375; Size: 8; Time: 10.4442 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(7, 38; 2, 2): Max: 59; Mean: 58.5; Variance: 0.5; Size: 8; Time: 8.2331 ms; Top5_Histogram_(relative_to_max): 0 0 1 2 5 ; iter: 0x65f080;
Z(7, 39; 2, 2): Max: 60; Mean: 59.75; Variance: 0.1875; Size: 8; Time: 8.7632 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(7, 40; 2, 2): Max: 61; Mean: 60.875; Variance: 0.109375; Size: 8; Time: 9.5959 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(8, 8; 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 8; Time: 7.6659 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(8, 9; 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 8; Time: 7.364 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(8, 10; 2, 2): Max: 28; Mean: 27.75; Variance: 0.1875; Size: 8; Time: 7.6319 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(8, 11; 2, 2): Max: 30; Mean: 29.25; Variance: 0.4375; Size: 8; Time: 7.7951 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(8, 12; 2, 2): Max: 32; Mean: 30.875; Variance: 0.359375; Size: 8; Time: 8.4297 ms; Top5_Histogram_(relative_to_max): 0 0 2 5 1 ; iter: 0x65f080;
Z(8, 13; 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 8; Time: 7.4956 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(8, 14; 2, 2): Max: 35; Mean: 34.125; Variance: 0.359375; Size: 8; Time: 7.754 ms; Top5_Histogram_(relative_to_max): 0 0 1 5 2 ; iter: 0x65f080;
Z(8, 15; 2, 2): Max: 36; Mean: 35.75; Variance: 0.1875; Size: 8; Time: 7.8349 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(8, 16; 2, 2): Max: 38; Mean: 36.75; Variance: 0.4375; Size: 8; Time: 8.2931 ms; Top5_Histogram_(relative_to_max): 0 0 3 4 1 ; iter: 0x65f080;
Z(8, 17; 2, 2): Max: 39; Mean: 38.375; Variance: 0.234375; Size: 8; Time: 7.5673 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(8, 18; 2, 2): Max: 41; Mean: 40.25; Variance: 0.1875; Size: 8; Time: 7.6965 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 2 ; iter: 0x65f080;
Z(8, 19; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 8; Time: 7.8727 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(8, 20; 2, 2): Max: 44; Mean: 43.125; Variance: 0.359375; Size: 8; Time: 8.543 ms; Top5_Histogram_(relative_to_max): 0 0 1 5 2 ; iter: 0x65f080;
Z(8, 21; 2, 2): Max: 45; Mean: 44.625; Variance: 0.484375; Size: 8; Time: 7.7433 ms; Top5_Histogram_(relative_to_max): 0 0 1 1 6 ; iter: 0x65f080;
Z(8, 22; 2, 2): Max: 47; Mean: 46.625; Variance: 0.234375; Size: 8; Time: 7.7706 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(8, 23; 2, 2): Max: 48; Mean: 47.625; Variance: 0.234375; Size: 8; Time: 8.2316 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(8, 24; 2, 2): Max: 50; Mean: 48.5; Variance: 0.75; Size: 8; Time: 8.5476 ms; Top5_Histogram_(relative_to_max): 0 1 3 3 1 ; iter: 0x65f080;
Z(8, 25; 2, 2): Max: 51; Mean: 50.5; Variance: 0.25; Size: 8; Time: 7.7137 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(8, 26; 2, 2): Max: 53; Mean: 51.5; Variance: 0.75; Size: 8; Time: 8.0297 ms; Top5_Histogram_(relative_to_max): 0 1 3 3 1 ; iter: 0x65f080;
Z(8, 27; 2, 2): Max: 54; Mean: 52.75; Variance: 0.4375; Size: 8; Time: 8.2861 ms; Top5_Histogram_(relative_to_max): 0 0 3 4 1 ; iter: 0x65f080;
Z(8, 28; 2, 2): Max: 55; Mean: 54; Variance: 0.25; Size: 8; Time: 9.2042 ms; Top5_Histogram_(relative_to_max): 0 0 1 6 1 ; iter: 0x65f080;
Z(8, 29; 2, 2): Max: 57; Mean: 56.25; Variance: 0.4375; Size: 8; Time: 8.2014 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(8, 30; 2, 2): Max: 58; Mean: 57.25; Variance: 0.4375; Size: 8; Time: 8.1272 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(8, 31; 2, 2): Max: 59; Mean: 58.25; Variance: 0.4375; Size: 8; Time: 8.4271 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(8, 32; 2, 2): Max: 60; Mean: 59.5; Variance: 0.5; Size: 8; Time: 9.5711 ms; Top5_Histogram_(relative_to_max): 0 0 1 2 5 ; iter: 0x65f080;
Z(8, 33; 2, 2): Max: 61; Mean: 60.5; Variance: 0.5; Size: 8; Time: 7.984 ms; Top5_Histogram_(relative_to_max): 0 0 1 2 5 ; iter: 0x65f080;
Z(8, 34; 2, 2): Max: 62; Mean: 61.75; Variance: 0.1875; Size: 8; Time: 8.2432 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(8, 35; 2, 2): Max: 63; Mean: 62.25; Variance: 0.4375; Size: 8; Time: 8.9711 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(8, 36; 2, 2): Max: 64; Mean: 63.375; Variance: 0.484375; Size: 8; Time: 10.0817 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(8, 37; 2, 2): Max: 65; Mean: 65; Variance: 0; Size: 8; Time: 8.1529 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(8, 38; 2, 2): Max: 66; Mean: 65.5; Variance: 0.25; Size: 8; Time: 8.5652 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(8, 39; 2, 2): Max: 67; Mean: 66.375; Variance: 0.234375; Size: 8; Time: 9.1586 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(8, 40; 2, 2): Max: 68; Mean: 67.75; Variance: 0.1875; Size: 8; Time: 10.9846 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(9, 9; 2, 2): Max: 28; Mean: 27.5; Variance: 0.25; Size: 8; Time: 7.4951 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(9, 10; 2, 2): Max: 31; Mean: 30.25; Variance: 0.6875; Size: 8; Time: 7.7325 ms; Top5_Histogram_(relative_to_max): 0 0 2 2 4 ; iter: 0x65f080;
Z(9, 11; 2, 2): Max: 33; Mean: 32.625; Variance: 0.234375; Size: 8; Time: 8.0797 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(9, 12; 2, 2): Max: 36; Mean: 35.25; Variance: 0.9375; Size: 8; Time: 8.2984 ms; Top5_Histogram_(relative_to_max): 0 0 3 0 5 ; iter: 0x65f080;
Z(9, 13; 2, 2): Max: 37; Mean: 36.375; Variance: 0.484375; Size: 8; Time: 7.6192 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(9, 14; 2, 2): Max: 39; Mean: 37.75; Variance: 0.9375; Size: 8; Time: 7.7468 ms; Top5_Histogram_(relative_to_max): 0 1 2 3 2 ; iter: 0x65f080;
Z(9, 15; 2, 2): Max: 40; Mean: 39.625; Variance: 0.234375; Size: 8; Time: 8.4156 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(9, 16; 2, 2): Max: 42; Mean: 40.375; Variance: 0.734375; Size: 8; Time: 9.973 ms; Top5_Histogram_(relative_to_max): 0 1 4 2 1 ; iter: 0x65f080;
Z(9, 17; 2, 2): Max: 43; Mean: 42.75; Variance: 0.1875; Size: 8; Time: 7.946 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(9, 18; 2, 2): Max: 44; Mean: 43.5; Variance: 0.25; Size: 8; Time: 8.3625 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(9, 19; 2, 2): Max: 46; Mean: 45.875; Variance: 0.109375; Size: 8; Time: 8.069 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(9, 20; 2, 2): Max: 48; Mean: 47.25; Variance: 0.4375; Size: 8; Time: 8.4473 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(9, 21; 2, 2): Max: 49; Mean: 48.875; Variance: 0.109375; Size: 8; Time: 7.8719 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(9, 22; 2, 2): Max: 51; Mean: 50; Variance: 0.75; Size: 8; Time: 8.5451 ms; Top5_Histogram_(relative_to_max): 0 0 3 2 3 ; iter: 0x65f080;
Z(9, 23; 2, 2): Max: 52; Mean: 51.5; Variance: 0.25; Size: 8; Time: 9.7369 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(9, 24; 2, 2): Max: 54; Mean: 52.75; Variance: 0.4375; Size: 8; Time: 9.3125 ms; Top5_Histogram_(relative_to_max): 0 0 3 4 1 ; iter: 0x65f080;
Z(9, 25; 2, 2): Max: 55; Mean: 55; Variance: 0; Size: 8; Time: 8.2409 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(9, 26; 2, 2): Max: 57; Mean: 55.875; Variance: 0.359375; Size: 8; Time: 8.3361 ms; Top5_Histogram_(relative_to_max): 0 0 2 5 1 ; iter: 0x65f080;
Z(9, 27; 2, 2): Max: 58; Mean: 57.375; Variance: 0.984375; Size: 8; Time: 8.5492 ms; Top5_Histogram_(relative_to_max): 0 1 0 2 5 ; iter: 0x65f080;
Z(9, 28; 2, 2): Max: 60; Mean: 58.5; Variance: 0.5; Size: 8; Time: 9.305 ms; Top5_Histogram_(relative_to_max): 0 0 5 2 1 ; iter: 0x65f080;
Z(9, 29; 2, 2): Max: 61; Mean: 61; Variance: 0; Size: 8; Time: 7.9433 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(9, 30; 2, 2): Max: 62; Mean: 61.875; Variance: 0.109375; Size: 8; Time: 8.3083 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(9, 31; 2, 2): Max: 64; Mean: 63; Variance: 0.5; Size: 8; Time: 8.7775 ms; Top5_Histogram_(relative_to_max): 0 0 2 4 2 ; iter: 0x65f080;
Z(9, 32; 2, 2): Max: 65; Mean: 64.5; Variance: 0.5; Size: 8; Time: 9.4823 ms; Top5_Histogram_(relative_to_max): 0 0 1 2 5 ; iter: 0x65f080;
Z(9, 33; 2, 2): Max: 67; Mean: 66.375; Variance: 0.484375; Size: 8; Time: 8.1747 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(9, 34; 2, 2): Max: 68; Mean: 66.875; Variance: 0.609375; Size: 8; Time: 8.4101 ms; Top5_Histogram_(relative_to_max): 0 0 3 3 2 ; iter: 0x65f080;
Z(9, 35; 2, 2): Max: 70; Mean: 68.75; Variance: 0.6875; Size: 8; Time: 8.956 ms; Top5_Histogram_(relative_to_max): 0 1 1 5 1 ; iter: 0x65f080;
Z(9, 36; 2, 2): Max: 71; Mean: 70.25; Variance: 0.4375; Size: 8; Time: 9.9576 ms; Top5_Histogram_(relative_to_max): 0 0 1 4 3 ; iter: 0x65f080;
Z(9, 37; 2, 2): Max: 72; Mean: 71.5; Variance: 0.25; Size: 8; Time: 8.4269 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(9, 38; 2, 2): Max: 73; Mean: 72; Variance: 0.25; Size: 8; Time: 8.7994 ms; Top5_Histogram_(relative_to_max): 0 0 1 6 1 ; iter: 0x65f080;
Z(9, 39; 2, 2): Max: 74; Mean: 73.625; Variance: 0.484375; Size: 8; Time: 9.2763 ms; Top5_Histogram_(relative_to_max): 0 0 1 1 6 ; iter: 0x65f080;
Z(9, 40; 2, 2): Max: 76; Mean: 74.625; Variance: 1.23437; Size: 8; Time: 10.1247 ms; Top5_Histogram_(relative_to_max): 0 2 1 3 2 ; iter: 0x65f080;
Z(10, 10; 2, 2): Max: 34; Mean: 33; Variance: 0.25; Size: 8; Time: 7.7651 ms; Top5_Histogram_(relative_to_max): 0 0 1 6 1 ; iter: 0x65f080;
Z(10, 11; 2, 2): Max: 36; Mean: 35.875; Variance: 0.109375; Size: 8; Time: 7.8304 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(10, 12; 2, 2): Max: 39; Mean: 37.375; Variance: 0.984375; Size: 8; Time: 8.1037 ms; Top5_Histogram_(relative_to_max): 0 1 5 0 2 ; iter: 0x65f080;
Z(10, 13; 2, 2): Max: 40; Mean: 39.75; Variance: 0.4375; Size: 8; Time: 8.3934 ms; Top5_Histogram_(relative_to_max): 0 0 1 0 7 ; iter: 0x65f080;
Z(10, 14; 2, 2): Max: 42; Mean: 41.375; Variance: 0.484375; Size: 8; Time: 8.0222 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(10, 15; 2, 2): Max: 44; Mean: 42.75; Variance: 0.6875; Size: 8; Time: 8.1493 ms; Top5_Histogram_(relative_to_max): 0 0 4 2 2 ; iter: 0x65f080;
Z(10, 16; 2, 2): Max: 45; Mean: 44.375; Variance: 0.484375; Size: 8; Time: 8.6298 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
