Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 4; Time: 8.7546 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 4 ; iter: 0x65f080;
Z(3, 29; 2, 2): Max: 32; Mean: 31.5; Variance: 0.25; Size: 8; Time: 8.3887 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 30; 2, 2): Max: 33; Mean: 32.5; Variance: 0.25; Size: 8; Time: 8.5005 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 31; 2, 2): Max: 34; Mean: 33.5; Variance: 0.25; Size: 8; Time: 9.104 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 32; 2, 2): Max: 35; Mean: 34.5; Variance: 0.25; Size: 8; Time: 8.2052 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 33; 2, 2): Max: 36; Mean: 35.5; Variance: 0.25; Size: 8; Time: 8.8663 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 34; 2, 2): Max: 37; Mean: 36.5; Variance: 0.25; Size: 8; Time: 8.9293 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 35; 2, 2): Max: 38; Mean: 37.5; Variance: 0.25; Size: 8; Time: 9.526 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 36; 2, 2): Max: 39; Mean: 38.5; Variance: 0.25; Size: 8; Time: 8.4034 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 37; 2, 2): Max: 40; Mean: 39.5; Variance: 0.25; Size: 8; Time: 8.5728 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 38; 2, 2): Max: 41; Mean: 40.5; Variance: 0.25; Size: 8; Time: 9.0415 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 39; 2, 2): Max: 42; Mean: 41.5; Variance: 0.25; Size: 8; Time: 9.847 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(3, 40; 2, 2): Max: 43; Mean: 42.5; Variance: 0.25; Size: 8; Time: 8.4175 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 4; 2, 2): Max: 9; Mean: 8.875; Variance: 0.109375; Size: 8; Time: 7.678 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 5; 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 8; Time: 7.7836 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 6; 2, 2): Max: 12; Mean: 11.875; Variance: 0.109375; Size: 8; Time: 7.9084 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 7; 2, 2): Max: 13; Mean: 12.25; Variance: 0.6875; Size: 8; Time: 7.9344 ms; Top5_Histogram_(relative_to_max): 0 0 2 2 4 ; iter: 0x65f080;
Z(4, 8; 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 8; Time: 7.9594 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 9; 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 8; Time: 7.9809 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 10; 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 8; Time: 8.3227 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 11; 2, 2): Max: 17; Mean: 16.5; Variance: 0.25; Size: 8; Time: 7.8662 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 12; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8; Time: 8.07 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 13; 2, 2): Max: 19; Mean: 18.5; Variance: 0.25; Size: 8; Time: 7.9285 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 14; 2, 2): Max: 20; Mean: 19.5; Variance: 0.25; Size: 8; Time: 8.4422 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 15; 2, 2): Max: 21; Mean: 20; Variance: 1; Size: 8; Time: 8.6372 ms; Top5_Histogram_(relative_to_max): 0 1 1 3 3 ; iter: 0x65f080;
Z(4, 16; 2, 2): Max: 22; Mean: 21.375; Variance: 0.234375; Size: 8; Time: 8.5105 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(4, 17; 2, 2): Max: 23; Mean: 22.5; Variance: 0.25; Size: 8; Time: 8.3087 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 18; 2, 2): Max: 24; Mean: 23.5; Variance: 0.25; Size: 8; Time: 8.37 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 19; 2, 2): Max: 25; Mean: 24.375; Variance: 0.234375; Size: 8; Time: 8.0807 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(4, 20; 2, 2): Max: 26; Mean: 25.375; Variance: 0.234375; Size: 8; Time: 8.3373 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(4, 21; 2, 2): Max: 27; Mean: 26.5; Variance: 0.25; Size: 8; Time: 8.2713 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 22; 2, 2): Max: 28; Mean: 27.5; Variance: 0.25; Size: 8; Time: 8.5669 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 23; 2, 2): Max: 29; Mean: 28.5; Variance: 0.25; Size: 8; Time: 8.0601 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 24; 2, 2): Max: 30; Mean: 29.375; Variance: 0.234375; Size: 8; Time: 8.2502 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(4, 25; 2, 2): Max: 31; Mean: 30.5; Variance: 0.25; Size: 8; Time: 8.3902 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 26; 2, 2): Max: 32; Mean: 31.5; Variance: 0.25; Size: 8; Time: 8.6874 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 27; 2, 2): Max: 33; Mean: 32.5; Variance: 0.25; Size: 8; Time: 8.1761 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 28; 2, 2): Max: 34; Mean: 33.5; Variance: 0.25; Size: 8; Time: 8.3165 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 29; 2, 2): Max: 35; Mean: 34.5; Variance: 0.25; Size: 8; Time: 8.6628 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 30; 2, 2): Max: 36; Mean: 35.5; Variance: 0.25; Size: 8; Time: 8.9304 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 31; 2, 2): Max: 37; Mean: 36.5; Variance: 0.25; Size: 8; Time: 8.4168 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 32; 2, 2): Max: 38; Mean: 37.5; Variance: 0.25; Size: 8; Time: 8.6309 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 33; 2, 2): Max: 39; Mean: 38.5; Variance: 0.25; Size: 8; Time: 8.7958 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 34; 2, 2): Max: 40; Mean: 39.5; Variance: 0.25; Size: 8; Time: 9.1539 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 35; 2, 2): Max: 41; Mean: 40.5; Variance: 0.25; Size: 8; Time: 8.6612 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 36; 2, 2): Max: 42; Mean: 41.5; Variance: 0.25; Size: 8; Time: 9.6635 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 37; 2, 2): Max: 43; Mean: 42.5; Variance: 0.25; Size: 8; Time: 9.4016 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 38; 2, 2): Max: 44; Mean: 43.5; Variance: 0.25; Size: 8; Time: 9.4902 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 39; 2, 2): Max: 45; Mean: 44.5; Variance: 0.25; Size: 8; Time: 8.6034 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 40; 2, 2): Max: 46; Mean: 45.5; Variance: 0.25; Size: 8; Time: 8.8961 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 5; 2, 2): Max: 12; Mean: 11.875; Variance: 0.109375; Size: 8; Time: 8.7949 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 6; 2, 2): Max: 14; Mean: 13.75; Variance: 0.1875; Size: 8; Time: 8.551 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 7; 2, 2): Max: 15; Mean: 14.875; Variance: 0.109375; Size: 8; Time: 7.8821 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 8; 2, 2): Max: 17; Mean: 16.625; Variance: 0.484375; Size: 8; Time: 7.8692 ms; Top5_Histogram_(relative_to_max): 0 0 1 1 6 ; iter: 0x65f080;
Z(5, 9; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8; Time: 8.0162 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 10; 2, 2): Max: 20; Mean: 19.375; Variance: 0.234375; Size: 8; Time: 8.6667 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(5, 11; 2, 2): Max: 20; Mean: 19.625; Variance: 0.234375; Size: 8; Time: 8.1734 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 12; 2, 2): Max: 22; Mean: 21.625; Variance: 0.234375; Size: 8; Time: 8.1322 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 13; 2, 2): Max: 23; Mean: 22.75; Variance: 0.1875; Size: 8; Time: 8.1407 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 14; 2, 2): Max: 24; Mean: 23.75; Variance: 0.1875; Size: 8; Time: 8.519 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 15; 2, 2): Max: 25; Mean: 24.375; Variance: 0.234375; Size: 8; Time: 8.5049 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(5, 16; 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 8; Time: 10.589 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 17; 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 8; Time: 9.4606 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 18; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 8; Time: 9.5336 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 19; 2, 2): Max: 29; Mean: 28.875; Variance: 0.109375; Size: 8; Time: 8.4373 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 20; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 8; Time: 8.4792 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 21; 2, 2): Max: 31; Mean: 30.375; Variance: 0.484375; Size: 8; Time: 8.4398 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(5, 22; 2, 2): Max: 32; Mean: 31.5; Variance: 0.25; Size: 8; Time: 8.5479 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 23; 2, 2): Max: 33; Mean: 31.25; Variance: 1.6875; Size: 8; Time: 8.218 ms; Top5_Histogram_(relative_to_max): 0 4 0 2 2 ; iter: 0x65f080;
Z(5, 24; 2, 2): Max: 34; Mean: 33.875; Variance: 0.109375; Size: 8; Time: 8.274 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 25; 2, 2): Max: 35; Mean: 34.375; Variance: 0.234375; Size: 8; Time: 8.5797 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 3 ; iter: 0x65f080;
Z(5, 26; 2, 2): Max: 36; Mean: 35.5; Variance: 0.25; Size: 8; Time: 8.9247 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 27; 2, 2): Max: 37; Mean: 35.75; Variance: 0.6875; Size: 8; Time: 8.3731 ms; Top5_Histogram_(relative_to_max): 0 0 4 2 2 ; iter: 0x65f080;
Z(5, 28; 2, 2): Max: 38; Mean: 37.5; Variance: 0.25; Size: 8; Time: 8.575 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 29; 2, 2): Max: 39; Mean: 38.375; Variance: 0.484375; Size: 8; Time: 8.789 ms; Top5_Histogram_(relative_to_max): 0 0 1 3 4 ; iter: 0x65f080;
Z(5, 30; 2, 2): Max: 40; Mean: 39.5; Variance: 0.25; Size: 8; Time: 9.0935 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 31; 2, 2): Max: 41; Mean: 39.5; Variance: 1.75; Size: 8; Time: 8.639 ms; Top5_Histogram_(relative_to_max): 0 3 1 1 3 ; iter: 0x65f080;
Z(5, 32; 2, 2): Max: 42; Mean: 41.5; Variance: 0.25; Size: 8; Time: 8.7631 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 33; 2, 2): Max: 43; Mean: 42.5; Variance: 0.25; Size: 8; Time: 9.5055 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 34; 2, 2): Max: 44; Mean: 43.5; Variance: 0.25; Size: 8; Time: 10.0546 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 35; 2, 2): Max: 45; Mean: 44.125; Variance: 0.859375; Size: 8; Time: 9.1096 ms; Top5_Histogram_(relative_to_max): 0 0 3 1 4 ; iter: 0x65f080;
