Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 4; Time: 1.268 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 4 ; iter: 0x65f080;
Z(2, 29; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 8; Time: 1.4491 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 30; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 8; Time: 0.9776 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 31; 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 8; Time: 1.0735 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 32; 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 8; Time: 1.2279 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 33; 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 8; Time: 1.599 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 34; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 8; Time: 1.0573 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 35; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 8; Time: 1.1787 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 36; 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 8; Time: 1.4277 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 37; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 8; Time: 1.8602 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 38; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 8; Time: 1.1769 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 39; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 8; Time: 1.3513 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(2, 40; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 8; Time: 1.5945 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 3; 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 8; Time: 0.9783 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 4; 2, 2): Max: 7; Mean: 6.875; Variance: 0.109375; Size: 8; Time: 0.9617 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(3, 5; 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 8; Time: 0.9912 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 6; 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 8; Time: 1.1064 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 7; 2, 2): Max: 10; Mean: 9.875; Variance: 0.109375; Size: 8; Time: 1.0577 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(3, 8; 2, 2): Max: 11; Mean: 10.625; Variance: 0.234375; Size: 8; Time: 0.9818 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(3, 9; 2, 2): Max: 12; Mean: 11.75; Variance: 0.1875; Size: 8; Time: 1.0264 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(3, 10; 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 8; Time: 1.0522 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 11; 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 8; Time: 1.1584 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 12; 2, 2): Max: 15; Mean: 14.75; Variance: 0.1875; Size: 8; Time: 1.0361 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(3, 13; 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 8; Time: 1.0533 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 14; 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 8; Time: 1.1497 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 15; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8; Time: 1.2959 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 16; 2, 2): Max: 19; Mean: 18.875; Variance: 0.109375; Size: 8; Time: 1.1115 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(3, 17; 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 8; Time: 1.1445 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 18; 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 8; Time: 1.263 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 19; 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 8; Time: 1.417 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 20; 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 8; Time: 1.1778 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 21; 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 8; Time: 1.2305 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 22; 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 8; Time: 1.3192 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 23; 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 8; Time: 1.5597 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 24; 2, 2): Max: 27; Mean: 26.875; Variance: 0.109375; Size: 8; Time: 1.2808 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(3, 25; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 8; Time: 1.2906 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 26; 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 8; Time: 1.4551 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 27; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 8; Time: 2.2115 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 28; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 8; Time: 1.4666 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 29; 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 8; Time: 1.4389 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 30; 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 8; Time: 1.6086 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 31; 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 8; Time: 1.8605 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 32; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 8; Time: 1.3824 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 33; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 8; Time: 1.4951 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 34; 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 8; Time: 1.8263 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 35; 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 8; Time: 2.1229 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 36; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 8; Time: 1.4742 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 37; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 8; Time: 1.6282 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 38; 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 8; Time: 1.8708 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 39; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 8; Time: 2.2647 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(3, 40; 2, 2): Max: 43; Mean: 43; Variance: 0; Size: 8; Time: 1.6003 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 4; 2, 2): Max: 9; Mean: 8.75; Variance: 0.1875; Size: 8; Time: 1.2964 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 5; 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 8; Time: 1.3708 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 6; 2, 2): Max: 12; Mean: 11.875; Variance: 0.109375; Size: 8; Time: 1.1695 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 7; 2, 2): Max: 13; Mean: 12.5; Variance: 0.25; Size: 8; Time: 1.0035 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 8; 2, 2): Max: 14; Mean: 13.875; Variance: 0.109375; Size: 8; Time: 1.0693 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 9; 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 8; Time: 1.1836 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 10; 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 8; Time: 1.3956 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 11; 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 8; Time: 1.0896 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 12; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8; Time: 1.249 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 13; 2, 2): Max: 19; Mean: 18.75; Variance: 0.1875; Size: 8; Time: 1.1732 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 14; 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 8; Time: 1.2681 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 15; 2, 2): Max: 21; Mean: 20.5; Variance: 0.25; Size: 8; Time: 1.0975 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 16; 2, 2): Max: 22; Mean: 21.875; Variance: 0.109375; Size: 8; Time: 1.1542 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 17; 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 8; Time: 1.2041 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 18; 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 8; Time: 1.386 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 19; 2, 2): Max: 25; Mean: 24.75; Variance: 0.1875; Size: 8; Time: 1.1947 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 20; 2, 2): Max: 26; Mean: 25.75; Variance: 0.1875; Size: 8; Time: 1.2514 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 21; 2, 2): Max: 27; Mean: 26.75; Variance: 0.1875; Size: 8; Time: 1.33 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 22; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 8; Time: 1.558 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 23; 2, 2): Max: 29; Mean: 28.75; Variance: 0.1875; Size: 8; Time: 1.2579 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 24; 2, 2): Max: 30; Mean: 29.875; Variance: 0.109375; Size: 8; Time: 1.3107 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 25; 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 8; Time: 1.4223 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 26; 2, 2): Max: 32; Mean: 31.875; Variance: 0.109375; Size: 8; Time: 1.7637 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 27; 2, 2): Max: 33; Mean: 32.5; Variance: 0.25; Size: 8; Time: 1.2833 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(4, 28; 2, 2): Max: 34; Mean: 33.75; Variance: 0.1875; Size: 8; Time: 1.4003 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 29; 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 8; Time: 1.5962 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 30; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 8; Time: 1.8882 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 31; 2, 2): Max: 37; Mean: 36.75; Variance: 0.1875; Size: 8; Time: 1.4276 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 32; 2, 2): Max: 38; Mean: 37.75; Variance: 0.1875; Size: 8; Time: 1.4883 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 33; 2, 2): Max: 39; Mean: 38.875; Variance: 0.109375; Size: 8; Time: 1.6678 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 34; 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 8; Time: 2.0166 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 35; 2, 2): Max: 41; Mean: 40.75; Variance: 0.1875; Size: 8; Time: 1.4796 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 36; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 8; Time: 1.5975 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 37; 2, 2): Max: 43; Mean: 42.875; Variance: 0.109375; Size: 8; Time: 1.8667 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(4, 38; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 8; Time: 2.1973 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(4, 39; 2, 2): Max: 45; Mean: 44.75; Variance: 0.1875; Size: 8; Time: 1.5925 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(4, 40; 2, 2): Max: 46; Mean: 46; Variance: 0; Size: 8; Time: 1.6495 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 5; 2, 2): Max: 12; Mean: 11.875; Variance: 0.109375; Size: 8; Time: 1.238 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 6; 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 8; Time: 1.3177 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 7; 2, 2): Max: 15; Mean: 14.625; Variance: 0.234375; Size: 8; Time: 1.2382 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 8; 2, 2): Max: 17; Mean: 16.75; Variance: 0.1875; Size: 8; Time: 1.214 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 9; 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8; Time: 1.3394 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 10; 2, 2): Max: 20; Mean: 19.5; Variance: 0.25; Size: 8; Time: 1.5469 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 11; 2, 2): Max: 21; Mean: 20.625; Variance: 0.234375; Size: 8; Time: 1.2416 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 12; 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 8; Time: 1.3037 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 13; 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 8; Time: 1.6467 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 14; 2, 2): Max: 24; Mean: 23.875; Variance: 0.109375; Size: 8; Time: 1.9186 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 15; 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 8; Time: 1.3192 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 16; 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 8; Time: 1.5922 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 17; 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 8; Time: 1.7607 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 18; 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 8; Time: 2.3582 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 19; 2, 2): Max: 29; Mean: 28.75; Variance: 0.1875; Size: 8; Time: 1.549 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 20; 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 8; Time: 1.659 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 21; 2, 2): Max: 31; Mean: 30.75; Variance: 0.1875; Size: 8; Time: 1.6293 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 22; 2, 2): Max: 32; Mean: 31.625; Variance: 0.234375; Size: 8; Time: 1.7297 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 23; 2, 2): Max: 33; Mean: 32.625; Variance: 0.234375; Size: 8; Time: 1.4376 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 24; 2, 2): Max: 34; Mean: 33.625; Variance: 0.234375; Size: 8; Time: 1.5041 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 25; 2, 2): Max: 35; Mean: 34.875; Variance: 0.109375; Size: 8; Time: 1.6621 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 26; 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 8; Time: 1.9091 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 27; 2, 2): Max: 37; Mean: 36.25; Variance: 0.9375; Size: 8; Time: 1.6409 ms; Top5_Histogram_(relative_to_max): 0 1 0 3 4 ; iter: 0x65f080;
Z(5, 28; 2, 2): Max: 38; Mean: 37.5; Variance: 0.25; Size: 8; Time: 1.6313 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 29; 2, 2): Max: 39; Mean: 38.75; Variance: 0.1875; Size: 8; Time: 1.7919 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 6 ; iter: 0x65f080;
Z(5, 30; 2, 2): Max: 40; Mean: 39.875; Variance: 0.109375; Size: 8; Time: 2.1282 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 31; 2, 2): Max: 41; Mean: 40.625; Variance: 0.234375; Size: 8; Time: 1.5802 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 5 ; iter: 0x65f080;
Z(5, 32; 2, 2): Max: 42; Mean: 41.875; Variance: 0.109375; Size: 8; Time: 1.7088 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
Z(5, 33; 2, 2): Max: 43; Mean: 43; Variance: 0; Size: 8; Time: 2.1287 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 34; 2, 2): Max: 44; Mean: 44; Variance: 0; Size: 8; Time: 3.5053 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 8 ; iter: 0x65f080;
Z(5, 35; 2, 2): Max: 45; Mean: 44.5; Variance: 0.25; Size: 8; Time: 2.016 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 36; 2, 2): Max: 46; Mean: 45.5; Variance: 0.25; Size: 8; Time: 1.8403 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 4 ; iter: 0x65f080;
Z(5, 37; 2, 2): Max: 47; Mean: 46.875; Variance: 0.109375; Size: 8; Time: 2.0971 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 7 ; iter: 0x65f080;
